ds;city;pres;yhat_pres;yhat_upper_pres;yhat_lower_pres;anomaly_pres;prcp;yhat_prcp;yhat_upper_prcp;yhat_lower_prcp;anomaly_prcp
10.02.2020;Berlin;989,4;1015,209297;1029,405221;1001,328636;1;7,1;1,772795733;5,552898366;-2,016286042;1
11.02.2020;Berlin;994,8;1015,181648;1028,118998;1001,269357;1;0,5;1,675767544;5,826798604;-2,209015683;0
12.02.2020;Berlin;1005,9;1015,211938;1029,090958;1001,34959;0;0;1,848599513;5,438147361;-1,798549334;0
13.02.2020;Berlin;1009,1;1015,123332;1030,286012;1000,844486;0;0,9;2,032184382;5,81728164;-1,757141692;0
14.02.2020;Berlin;1014,8;1015,149308;1028,92366;1000,250082;0;0,4;2,132563193;5,310611474;-1,666793387;0
15.02.2020;Berlin;1020,2;1015,274154;1029,369434;1000,881781;0;0;1,668351086;5,684772213;-2,180725965;0
16.02.2020;Berlin;1006,8;1015,334855;1030,091302;1000,419129;0;1,5;1,708125872;5,667882508;-1,959398328;0
17.02.2020;Berlin;1010,6;1015,329468;1029,656197;1000,183601;0;0,2;1,683162629;5,297079682;-2,328799435;0
18.02.2020;Berlin;1016,1;1015,376314;1030,660375;999,6836807;0;1,2;1,583130717;5,438444523;-1,979430172;0
19.02.2020;Berlin;1012,9;1015,479898;1029,046906;1001,578315;0;6,1;1,755819911;5,774070518;-2,140578357;1
20.02.2020;Berlin;1015,8;1015,461654;1030,589557;1001,592384;0;3,8;1,941460068;5,457580624;-1,784781152;0
21.02.2020;Berlin;1017,8;1015,55334;1029,753112;1002,331944;0;1,3;2,045375321;6,093207406;-1,934177801;0
22.02.2020;Berlin;1014,9;1015,73758;1029,091639;1001,715489;0;1;1,585439252;5,560724971;-1,9938487;0
23.02.2020;Berlin;1007,9;1015,849788;1029,931001;1002,002876;0;15,8;1,629492957;5,522280796;-2,28910409;1
24.02.2020;Berlin;1012,5;1015,886581;1030,456866;1000,74814;0;6,7;1,608108318;5,480402281;-2,329399023;1
25.02.2020;Berlin;995,7;1015,965009;1030,05559;1001,604872;1;2;1,510311914;5,604867951;-2,256235854;0
26.02.2020;Berlin;993,7;1016,08851;1030,634653;1001,275489;1;3,4;1,683335405;5,584700186;-2,469079416;0
27.02.2020;Berlin;1000,4;1016,077676;1030,414127;1001,582613;1;0,4;1,866956047;5,623867229;-1,906743146;0
28.02.2020;Berlin;1010;1016,163684;1030,356777;1001,848349;0;1,8;1,966167663;5,643643051;-1,97495201;0
29.02.2020;Berlin;997,7;1016,328843;1030,534773;1003,667455;1;2,5;1,498647994;5,362218628;-2,335075571;0
01.03.2020;Berlin;995,8;1016,408541;1030,265818;1001,78177;1;2,4;1,53218402;5,091389079;-2,344420012;0
02.03.2020;Berlin;993,2;1016,399659;1031,388958;1002,073259;1;1;1,497437319;5,466064532;-2,25029256;0
03.03.2020;Berlin;998;1016,419798;1031,015186;1003,279518;1;0,7;1,383664897;5,254093906;-2,394657509;0
04.03.2020;Berlin;1008,7;1016,473231;1031,637624;1002,182777;0;0,2;1,538461455;5,682886517;-2,378281082;0
05.03.2020;Berlin;1002,5;1016,381653;1031,269541;1001,805592;0;1,9;1,702087041;5,319593029;-2,374285596;0
06.03.2020;Berlin;992,7;1016,377587;1029,584104;1002,308725;1;5,7;1,780120886;5,570283938;-1,845994648;1
07.03.2020;Berlin;1010,3;1016,444909;1029,405186;1001,928649;0;0,4;1,290907926;5,268412315;-2,681480914;0
08.03.2020;Berlin;1015;1016,42076;1030,656598;1002,047115;0;0;1,302960312;5,158902872;-2,417594198;0
09.03.2020;Berlin;1010,3;1016,303924;1030,160793;1002,141681;0;2,5;1,247696793;5,130884093;-2,619606892;0
10.03.2020;Berlin;1005,1;1016,214014;1030,894227;1000,998632;0;9,6;1,115136271;4,926284304;-2,845461671;1
11.03.2020;Berlin;1006,6;1016,157379;1029,865218;1001,317225;0;2,5;1,253612413;5,19319347;-2,589428321;0
12.03.2020;Berlin;1004,9;1015,95781;1030,06194;1001,754187;0;2,7;1,404074201;5,338934852;-2,681471529;0
13.03.2020;Berlin;1010,2;1015,849898;1029,683617;1001,195657;0;0,6;1,472714117;5,269636061;-2,196045285;0
14.03.2020;Berlin;1023,5;1015,819516;1028,871908;1001,567602;0;0;0,978391356;4,840826929;-2,786490313;0
15.03.2020;Berlin;1019,9;1015,705682;1029,431582;1000,764895;0;0;0,990013128;5,256498176;-2,964059833;0
16.03.2020;Berlin;1018,6;1015,508898;1029,480252;1001,043689;0;0;0,939257649;4,81537644;-2,926967626;0
17.03.2020;Berlin;1026,3;1015,350301;1029,045751;1001,086444;0;0;0,816255668;4,803690208;-3,086634375;0
18.03.2020;Berlin;1024,9;1015,237528;1029,88133;1001,647229;0;0;0,969297871;4,803747602;-3,284001262;0
19.03.2020;Berlin;1024,2;1014,995399;1029,004141;1000,053373;0;0;1,139133286;5,105279735;-2,51575459;0
20.03.2020;Berlin;1025,3;1014,859254;1029,751071;1000,906636;0;0,2;1,231600527;5,111051474;-2,481295295;0
21.03.2020;Berlin;1030,3;1014,815414;1028,448723;1000,799957;1;0;0,765059194;4,796778432;-2,96750621;0
22.03.2020;Berlin;1036,1;1014,703042;1028,827611;1001,206488;1;0;0,807784287;4,726781545;-3,018971913;0
23.03.2020;Berlin;1039;1014,522474;1028,996493;1000,022381;1;0;0,790706831;4,520760169;-2,919877025;0
24.03.2020;Berlin;1036,7;1014,394377;1028,274055;998,8142527;1;0;0,703117063;4,609425781;-3,123256476;0
25.03.2020;Berlin;1032,2;1014,32563;1027,006721;1000,064251;1;0;0,892396821;5,089368978;-3,006040669;0
26.03.2020;Berlin;1027,4;1014,140023;1028,483716;999,5941823;0;0;1,098345526;4,827638955;-2,607757576;0
27.03.2020;Berlin;1022,6;1014,071621;1028,683459;1000,393611;0;0;1,225840712;5,066077688;-2,533887029;0
28.03.2020;Berlin;1018,5;1014,105257;1028,613299;1000,569099;0;0;0,792299494;4,904216275;-2,8518005;0
29.03.2020;Berlin;1022,2;1014,078426;1027,652983;999,7035957;0;0,4;0,865102902;4,959997623;-2,716838148;0
30.03.2020;Berlin;1026,5;1013,989658;1027,900078;998,9812452;0;0,8;0,874365294;4,607447292;-3,154060737;0
31.03.2020;Berlin;1028,8;1013,957718;1028,483842;999,4662041;1;0;0,808664279;4,371612027;-3,079027158;0
01.04.2020;Berlin;1019,6;1013,987535;1028,211485;999,5801951;0;0;1,014796921;5,006973637;-2,642794465;0
02.04.2020;Berlin;1010;1013,900939;1027,308842;1000,004616;0;0;1,232125815;4,665624672;-2,740951282;0
03.04.2020;Berlin;1011,6;1013,930077;1028,178917;998,8822013;0;0;1,365255302;5,106411808;-2,705932115;0
04.04.2020;Berlin;1024,7;1014,057945;1028,636958;1000,195765;0;0;0,931503691;4,731741765;-2,925194632;0
05.04.2020;Berlin;1028,6;1014,120322;1028,840157;999,5848354;0;0;0,998332974;4,565435582;-2,908843289;0
06.04.2020;Berlin;1023,4;1014,114186;1027,826876;999,2822673;0;0;0,996118058;4,842777468;-2,744999877;0
07.04.2020;Berlin;1028,9;1014,156942;1027,732623;1000,346156;1;0;0,913870829;4,93381134;-2,946755581;0
08.04.2020;Berlin;1026,5;1014,252377;1028,873424;1000,868665;0;0;1,098984978;4,90669182;-2,734981139;0
09.04.2020;Berlin;1022,5;1014,221424;1028,880635;1000,135577;0;0;1,291565422;5,18577361;-2,646581008;0
10.04.2020;Berlin;1025,4;1014,987877;1029,273361;1000,647279;0;0;0,662004873;4,312617558;-3,201449215;0
11.04.2020;Berlin;1025,5;1014,457495;1028,998283;1000,55857;0;0;0,933821416;4,938547942;-2,924188372;0
12.04.2020;Berlin;1014,7;1014,542816;1028,152083;1001,127351;0;1,6;0,970277082;4,548026515;-3,090598721;0
13.04.2020;Berlin;1013,3;1013,47588;1027,482107;998,4548126;0;0,6;1,233664623;5,251269208;-2,694726611;0
14.04.2020;Berlin;1020,5;1014,592927;1028,576119;999,0039571;0;0;0,826771034;4,748597084;-2,939494014;0
15.04.2020;Berlin;1020,6;1014,679968;1028,261896;999,7639303;0;0;0,985338899;5,046316015;-3,108980001;0
16.04.2020;Berlin;1016;1014,631605;1028,643099;1000,231979;0;0;1,154689862;5,012811156;-2,657554199;0
17.04.2020;Berlin;1017;1014,680388;1029,37232;1000,974693;0;0;1,241183394;4,810211852;-2,59049743;0
18.04.2020;Berlin;1017,6;1014,810139;1028,392809;1000,006978;0;0;0,763866408;5,029424913;-3,360185756;0
19.04.2020;Berlin;1021,8;1014,85785;1029,290753;1001,391716;0;0;0,79184755;4,698896581;-3,248262445;0
20.04.2020;Berlin;1025,5;1014,822058;1029,069179;1001,404273;0;0;0,757012654;4,55097732;-3,004585745;0
21.04.2020;Berlin;1025,4;1014,82202;1029,703241;1000,619034;0;0;0,649698407;4,437655605;-3,302075873;0
22.04.2020;Berlin;1025,2;1014,863618;1028,740423;1001,041636;0;0;0,818391701;4,436298466;-3,139537369;0
23.04.2020;Berlin;1021,4;1014,770058;1028,948781;1000,898375;0;0;1,004020035;5,261863832;-2,474285446;0
24.04.2020;Berlin;1008;1014,775236;1029,33128;1000,432335;0;0;1,112575003;5,004709054;-2,979404573;0
25.04.2020;Berlin;1009,1;1014,864211;1029,191256;1000,295338;0;0;0,662536394;4,54452379;-3,308943549;0
26.04.2020;Berlin;1010,3;1014,875085;1030,157373;999,9126143;0;0;0,722259997;4,372943722;-3,469719983;0
27.04.2020;Berlin;1007,3;1014,807342;1029,454709;1000,543064;0;0;0,722712518;4,465750831;-2,942198124;0
28.04.2020;Berlin;1003,1;1014,781007;1029,833651;1000,813126;0;1,5;0,653170151;4,757857945;-3,228694993;0
29.04.2020;Berlin;1004;1014,802537;1030,007448;1000,559983;0;7,9;0,860947657;4,735182071;-2,923996115;1
30.04.2020;Berlin;1003,4;1014,695508;1029,699813;1000,720848;0;2,7;1,085722479;4,743608298;-2,805468395;0
01.05.2020;Berlin;1001;1014,096376;1028,12898;1000,974254;0;0,5;0,442787341;4,228095654;-3,478801181;0
02.05.2020;Berlin;1004,7;1014,782945;1030,152852;999,7604561;0;2,8;0,817551329;4,608168995;-3,101645139;0
03.05.2020;Berlin;1014,8;1014,800278;1028,453797;1000,42613;0;0;0,908890957;4,811610248;-3,121320234;0
04.05.2020;Berlin;1016,4;1014,745021;1027,964226;1000,751283;0;0,8;0,936000881;4,967879636;-3,000881204;0
05.05.2020;Berlin;1018,1;1014,736594;1029,44641;1000,615073;0;1,9;0,887092245;4,942109757;-2,923007708;0
06.05.2020;Berlin;1020,8;1014,7807;1029,456916;1000,329229;0;0;1,108564793;4,993090273;-2,508002496;0
07.05.2020;Berlin;1021,2;1014,700038;1029,21824;1001,561682;0;0;1,33936272;5,620641854;-2,515702115;0
08.05.2020;Berlin;1017,3;1014,72769;1028,590484;1000,90134;0;0;1,483662024;5,531788179;-2,694215283;0
09.05.2020;Berlin;1014,2;1014,847635;1028,568941;1000,836042;0;0;1,05835497;4,978149488;-2,930692421;0
10.05.2020;Berlin;1005,4;1014,896657;1029,059819;999,7145584;0;2,4;1,130492919;4,932890735;-2,796025227;0
11.05.2020;Berlin;1006,7;1014,872733;1028,739658;1001,111485;0;7,6;1,130069225;4,852850218;-2,650118357;1
12.05.2020;Berlin;1014,7;1014,894244;1029,351079;1001,590104;0;0,1;1,045757221;4,849670206;-2,693635222;0
13.05.2020;Berlin;1012;1014,965909;1029,316476;999,7634719;0;0;1,224668827;5,027303037;-2,618018069;0
14.05.2020;Berlin;1016,2;1014,909531;1029,146464;999,8330651;0;0;1,406697284;5,079940988;-2,269407842;0
15.05.2020;Berlin;1018,1;1014,957406;1029,093825;1000,493404;0;0;1,497184383;5,623812588;-2,326614618;0
16.05.2020;Berlin;1019,8;1015,092856;1030,069179;1002,046959;0;0,1;1,014378258;4,910016284;-2,770388978;0
17.05.2020;Berlin;1019,9;1015,152156;1028,629021;1000,592373;0;0;1,026843645;4,836694829;-2,953523089;0
18.05.2020;Berlin;1019,7;1015,132933;1029,443148;999,9348077;0;0;0,966207126;4,735900561;-2,773412002;0
19.05.2020;Berlin;1018,9;1015,153384;1029,069883;999,6316999;0;0;0,82285336;4,495775923;-3,197058591;0
20.05.2020;Berlin;1021,2;1015,218211;1030,136054;1000,848316;0;0;0,945638932;4,597128664;-2,931024762;0
21.05.2020;Berlin;1023,1;1015,940536;1030,500086;1001,112425;0;0;2,605479508;6,501904859;-1,175439921;0
22.05.2020;Berlin;1020,4;1015,179455;1030,301559;1000,467739;0;1,7;1,12151505;4,63573831;-2,517756921;0
23.05.2020;Berlin;1018,7;1015,292251;1029,392615;1001,272834;0;1,5;0,601431049;4,296964345;-3,231912923;0
24.05.2020;Berlin;1022,8;1015,324615;1029,679994;1000,922878;0;8,2;0,585914644;4,474400169;-3,124076039;1
25.05.2020;Berlin;1026,9;1015,274872;1030,157484;1002,14067;0;1,3;0,507813708;4,43309882;-2,986757094;0
26.05.2020;Berlin;1033;1015,262003;1028,65783;1000,568917;1;0;0,358505449;4,08520064;-3,546567791;0
27.05.2020;Berlin;1031;1015,291564;1028,739508;1001,245191;1;0,4;0,487579086;4,759309037;-3,219618609;0
28.05.2020;Berlin;1028,7;1015,186399;1028,565328;1001,885384;1;0,2;0,637107242;4,407120207;-3,11215642;0
29.05.2020;Berlin;1027,8;1015,180019;1029,861132;1001,016952;0;0;0,714248386;4,619194806;-3,445899006;0
30.05.2020;Berlin;1023,8;1015,257093;1029,435796;1001,474179;0;0;0,238648266;4,227069074;-3,695654796;0
31.05.2020;Berlin;1021;1015,255339;1027,929597;1000,487404;0;0;0,279803844;3,951333746;-3,989821542;0
01.06.2020;Berlin;1022,5;1014,58362;1028,129781;1000,68478;0;0;0,993675127;4,900989693;-2,714292494;0
02.06.2020;Berlin;1016,1;1015,132402;1028,788735;1000,884834;0;0;0,198851455;3,883995546;-3,907231318;0
03.06.2020;Berlin;1005,3;1015,137082;1029,457375;1001,18575;0;0;0,415271123;4,431629477;-3,471497533;0
04.06.2020;Berlin;994,8;1015,011257;1029,257111;999,783432;1;5,7;0,659506916;4,781967395;-2,81037432;1
05.06.2020;Berlin;994,1;1014,988806;1029,297514;1000,902763;1;1,6;0,836911712;4,66422671;-2,918433572;0
06.06.2020;Berlin;1001;1015,054629;1029,006575;1001,001451;1;0,3;0,465159653;4,283628623;-3,322023252;0
07.06.2020;Berlin;1006,8;1015,046536;1029,849341;1001,938788;0;0;0,611655875;4,475685486;-3,109925839;0
08.06.2020;Berlin;1012,5;1014,9636;1028,704978;1000,7731;0;0;0,706296001;4,37675732;-3,124979053;0
09.06.2020;Berlin;1015,3;1014,925335;1028,049589;999,7633965;0;0;0,737191179;4,666253697;-3,078229138;0
10.06.2020;Berlin;1013,4;1014,937601;1028,930887;1000,670724;0;2,7;1,05042473;5,149773892;-2,678752023;0
11.06.2020;Berlin;1010,1;1014,823316;1029,214846;1000,500473;0;2,2;1,384404128;5,057225647;-2,527272844;0
12.06.2020;Berlin;1010,4;1014,815835;1028,139279;1000,293266;0;0;1,642548618;5,385935474;-2,364539259;0
13.06.2020;Berlin;1010,1;1014,89946;1029,246388;1001,115793;0;16,6;1,340778206;5,453146903;-2,420849966;1
14.06.2020;Berlin;1011,3;1014,911331;1030,654227;1000,103205;0;0;1,544965306;5,182406603;-2,565656188;0
15.06.2020;Berlin;1013,6;1014,849817;1030,032739;1001,229848;0;0;1,683730655;5,442141174;-2,602193182;0
16.06.2020;Berlin;1013,3;1014,833706;1028,561767;1000,866684;0;0;1,744198376;5,572682343;-2,03242751;0
17.06.2020;Berlin;1010,4;1014,868137;1029,184836;999,9567784;0;0;2,071775467;5,707850488;-1,708708574;0
18.06.2020;Berlin;1008,8;1014,775329;1029,167193;999,6348421;0;0,1;2,404518892;6,457470178;-1,62723589;0
19.06.2020;Berlin;1011,4;1014,787985;1028,985494;1000,205988;0;1,8;2,645830209;6,44514956;-1,191311378;0
20.06.2020;Berlin;1015,6;1014,889813;1028,690092;1000,691513;0;4;2,311943361;6,09434594;-1,316683735;0
21.06.2020;Berlin;1017,5;1014,917445;1028,73351;1000,361384;0;0,7;2,469366944;6,614304345;-1,344641553;0
22.06.2020;Berlin;1020,3;1014,868829;1028,86411;1000,199126;0;0;2,547662922;6,507104232;-1,34264257;0
23.06.2020;Berlin;1023,9;1014,86244;1028,656283;999,9356751;0;0;2,535177126;6,106629373;-1,066274236;0
24.06.2020;Berlin;1023,8;1014,903208;1028,618556;1000,827227;0;0;2,778787535;6,545215042;-1,210686377;0
25.06.2020;Berlin;1020,5;1014,813263;1028,075356;1000,926343;0;0;3,018234385;6,915892738;-1,00717989;0
26.06.2020;Berlin;1014,9;1014,825328;1029,45412;999,6180221;0;4;3,158773056;7,048463132;-0,590497093;0
27.06.2020;Berlin;1009,2;1014,923245;1029,39844;1000,29954;0;0;2,718616484;6,426501145;-1,254989227;0
28.06.2020;Berlin;1011,3;1014,943881;1029,383263;1000,098744;0;5,4;2,766329657;6,688197499;-0,977159782;0
29.06.2020;Berlin;1010,6;1014,885515;1028,248755;1000,668826;0;1,1;2,733559415;6,428728299;-1,35894372;0
30.06.2020;Berlin;1007,6;1014,867031;1029,535549;1000,134931;0;0;2,610716188;6,466829086;-0,87132613;0
01.07.2020;Berlin;1006,4;1014,893839;1028,434792;1000,635102;0;3,2;2,746674943;6,719153417;-1,148748364;0
02.07.2020;Berlin;1008,8;1014,788595;1029,557375;1001,179052;0;0,3;2,883060584;6,649931624;-0,869472515;0
03.07.2020;Berlin;1014;1014,784583;1029,047102;1000,570564;0;0,3;2,926859896;6,755726232;-1,203251849;0
04.07.2020;Berlin;1013,6;1014,866219;1028,820317;1000,029492;0;0,2;2,39782778;6,138460843;-1,845020276;0
05.07.2020;Berlin;1009;1014,870939;1028,234787;1001,229048;0;1,4;2,365851199;6,407652704;-1,533394217;0
06.07.2020;Berlin;1010,2;1014,797569;1028,410405;999,9636867;0;0,4;2,263654758;5,673421439;-1,570798402;0
07.07.2020;Berlin;1016,6;1014,7655;1028,530123;1000,443804;0;0,2;2,082465056;5,990580501;-1,792033738;0
08.07.2020;Berlin;1014,8;1014,780595;1028,475504;1000,406337;0;0,4;2,171701403;6,050655188;-1,749706416;0
09.07.2020;Berlin;1012,8;1014,665893;1028,589495;1000,866787;0;8,1;2,273258248;6,076078971;-1,573601454;1
10.07.2020;Berlin;1009,4;1014,654982;1027,80274;999,80474;0;6,4;2,294121331;6,082200959;-1,865873351;1
11.07.2020;Berlin;1021,1;1014,732496;1027,554879;1000,610385;0;0;1,753785003;5,626034251;-2,128375736;0
12.07.2020;Berlin;1025,6;1014,735995;1028,734964;1000,795448;0;0;1,72163368;5,993261815;-1,965693286;0
13.07.2020;Berlin;1022,6;1014,664332;1028,91735;1000,602531;0;0;1,629670678;5,354333818;-2,413324355;0
14.07.2020;Berlin;1013,6;1014,636834;1029,048873;1000,13994;0;0;1,468210794;5,174611877;-2,461816116;0
15.07.2020;Berlin;1011,7;1014,659206;1028,15823;1000,314159;0;5,6;1,585603301;5,223771845;-2,067829831;1
16.07.2020;Berlin;1014,6;1014,554248;1028,805908;1000,321902;0;1,3;1,722549686;5,566601741;-2,014208214;0
17.07.2020;Berlin;1017,8;1014,555233;1028,341967;1000,404875;0;0,8;1,78475705;5,740220895;-1,663672956;0
18.07.2020;Berlin;1018,6;1014,646417;1028,567612;1000,872442;0;0;1,290393533;5,264636335;-2,747366418;0
19.07.2020;Berlin;1014,9;1014,664932;1031,090841;1000,933172;0;0,1;1,307507562;5,243419565;-2,279027092;0
20.07.2020;Berlin;1015,1;1014,609173;1028,115061;1000,631207;0;5,9;1,266793146;4,996720722;-2,870898902;1
21.07.2020;Berlin;1020,5;1014,597984;1029,024854;1001,581593;0;0;1,15731653;5,201539964;-2,495278938;0
22.07.2020;Berlin;1020,8;1014,636591;1028,238767;1000,097546;0;0,7;1,326269946;5,342032775;-2,410374186;0
23.07.2020;Berlin;1016,1;1014,547325;1029,288005;1000,655384;0;0,1;1,513316014;5,671991439;-2,384533766;0
24.07.2020;Berlin;1009,7;1014,563022;1028,703166;1000,619637;0;0;1,623263021;5,586611509;-2,022581665;0
25.07.2020;Berlin;1011,4;1014,667545;1028,690315;999,1713501;0;0;1,173536933;4,831330147;-2,578270791;0
26.07.2020;Berlin;1010,4;1014,697692;1029,249487;1000,266823;0;7,5;1,231611634;4,932613821;-2,577273882;1
27.07.2020;Berlin;1015;1014,651587;1028,647487;1001,394756;0;0,2;1,227779409;5,047167373;-2,422583108;0
28.07.2020;Berlin;1008,7;1014,647886;1028,056333;1000,433937;0;0;1,150877049;5,144324303;-2,595335789;0
29.07.2020;Berlin;1016,4;1014,691705;1029,564588;1000,326695;0;0;1,348033494;5,343467642;-2,311732965;0
30.07.2020;Berlin;1019,6;1014,605355;1027,607296;1000,93704;0;0;1,559002942;5,1729276;-2,215139654;0
31.07.2020;Berlin;1018;1014,621737;1027,965017;1001,261077;0;0;1,688824168;5,70565309;-2,039783126;0
01.08.2020;Berlin;1015,2;1014,724861;1027,596018;1000,085289;0;0;1,255272577;5,490982491;-2,472879792;0
02.08.2020;Berlin;1011,7;1014,751752;1028,080581;1000,398392;0;2,1;1,326267248;5,232256882;-2,533657996;0
03.08.2020;Berlin;1010,9;1014,700834;1027,945953;1000,938514;0;0;1,332615849;5,282868224;-2,471532667;0
04.08.2020;Berlin;1013,3;1014,691119;1028,343532;1000,649559;0;0;1,263713727;5,239674577;-2,423046663;0
05.08.2020;Berlin;1017,9;1014,728131;1029,261453;1000,663482;0;0;1,46726403;4,975014108;-2,166300745;0
06.08.2020;Berlin;1020,9;1014,634621;1029,056884;1002,53281;0;0;1,68358375;5,201362928;-2,435823896;0
07.08.2020;Berlin;1020,9;1014,643949;1029,381251;1000,106663;0;0;1,818237351;5,931938972;-1,780172924;0
08.08.2020;Berlin;1018,8;1014,740589;1029,076765;1001,19709;0;0;1,389465369;5,173820121;-2,721784321;0
09.08.2020;Berlin;1016,8;1014,762017;1028,314217;1000,459915;0;0,8;1,465571014;5,605315027;-2,573390314;0
10.08.2020;Berlin;1017,1;1014,707078;1028,48844;1000,601215;0;3,2;1,477648343;5,388057598;-2,654869559;0
11.08.2020;Berlin;1018,7;1014,695165;1029,702572;1000,640891;0;0;1,415268818;5,145825196;-2,564558182;0
12.08.2020;Berlin;1018,2;1014,732125;1030,036923;1000,144531;0;0;1,62619354;5,415630232;-2,032948525;0
13.08.2020;Berlin;1013,8;1014,640964;1028,131631;999,971947;0;0,7;1,85067624;5,562645073;-2,151740219;0
14.08.2020;Berlin;1012,2;1014,655222;1029,598643;1000,755644;0;0,2;1,994098809;5,933025326;-1,99378943;0
15.08.2020;Berlin;1013,4;1014,759463;1029,218223;1000,676382;0;0;1,574406632;5,760727313;-2,164457209;0
16.08.2020;Berlin;1013,4;1014,791169;1029,059674;1000,886855;0;0;1,659506518;5,498175321;-2,36860494;0
17.08.2020;Berlin;1009,1;1014,749099;1029,202326;999,9113612;0;0;1,680010379;5,738556533;-2,528858099;0
18.08.2020;Berlin;1008,6;1014,75247;1028,843471;1000,266298;0;7,1;1,624940951;5,875267197;-2,26563713;1
19.08.2020;Berlin;1009,7;1014,806867;1030,089023;1000,595874;0;0,4;1,841466139;5,896536033;-1,917645989;0
20.08.2020;Berlin;1009,9;1014,734957;1030,064313;1000,520943;0;0;2,069226353;5,985123276;-1,869289442;0
21.08.2020;Berlin;1009,9;1014,769872;1029,897889;1000,969784;0;0,4;2,212995737;6,078520304;-1,700306035;0
22.08.2020;Berlin;1012,3;1014,895712;1028,987609;1001,857069;0;6,2;1,790143686;5,676756572;-2,029352223;1
23.08.2020;Berlin;1012,9;1014,94945;1028,829091;1000,378733;0;0;1,868058534;5,963235858;-2,086453242;0
24.08.2020;Berlin;1013,1;1014,929308;1029,176816;1000,428179;0;0,6;1,876915666;5,584265602;-2,231626806;0
25.08.2020;Berlin;1011;1014,953956;1029,193288;1000,332952;0;0,6;1,805405475;5,619434232;-1,984982898;0
26.08.2020;Berlin;1003,2;1015,028436;1030,290089;999,6990522;0;8,5;2,000486993;5,559735612;-1,923321409;1
27.08.2020;Berlin;1011,4;1014,974895;1028,657081;1001,09523;0;0,4;2,201730802;5,905697504;-1,886820496;0
28.08.2020;Berlin;1004,3;1015,025982;1029,692626;1000,775457;0;0;2,313991592;6,137153266;-1,691587011;0
29.08.2020;Berlin;1003,7;1015,165369;1028,882938;1001,11927;0;0;1,85487628;5,676968881;-1,724406077;0
30.08.2020;Berlin;1007,2;1015,229666;1030,984421;1001,527367;0;14,9;1,892169268;5,929665666;-2,044913888;1
31.08.2020;Berlin;1013,9;1015,216817;1028,097508;1000,231575;0;3,2;1,856596961;5,575414243;-2,079676449;0
01.09.2020;Berlin;1017,1;1015,245297;1029,246839;1000,304486;0;0;1,737546968;5,522811467;-2,140820596;0
02.09.2020;Berlin;1016;1015,320054;1029,569481;1001,515214;0;7;1,882808;5,701405124;-2,036469252;1
03.09.2020;Berlin;1017,8;1015,263239;1028,945198;1001,222888;0;5,2;2,032894426;5,708429149;-1,812906776;0
04.09.2020;Berlin;1018,3;1015,307607;1029,822355;1002,333133;0;3;2,093696332;5,978836085;-1,768863482;0
05.09.2020;Berlin;1015,6;1015,437037;1030,021823;1001,820568;0;1,9;1,583921621;5,141517224;-2,114191526;0
06.09.2020;Berlin;1017,5;1015,488442;1030,228243;1001,149207;0;0;1,572492504;5,596401091;-2,530066988;0
07.09.2020;Berlin;1022;1015,460149;1029,333932;1001,123563;0;0,1;1,49127931;5,318406008;-2,416343289;0
08.09.2020;Berlin;1023,1;1015,471102;1029,971024;1000,739862;0;0;1,330787977;5,088021111;-2,633197605;0
09.09.2020;Berlin;1018,9;1015,526775;1031,003235;1001,964892;0;0,5;1,439868159;4,999616565;-2,370645149;0
10.09.2020;Berlin;1019,8;1015,449893;1030,054402;1001,538629;0;0,1;1,56000691;5,32333837;-2,191857751;0
11.09.2020;Berlin;1017,4;1015,473821;1029,793202;1001,334767;0;0;1,597949697;5,715915465;-2,416933059;0
12.09.2020;Berlin;1017,5;1015,583057;1029,555822;1001,977963;0;0;1,073116221;4,956576973;-2,931568958;0
13.09.2020;Berlin;1024,4;1015,615129;1031,090161;1000,436842;0;0;1,05497419;4,793521128;-2,844661578;0
14.09.2020;Berlin;1025,9;1015,56896;1030,092543;1001,550181;0;0;0,975754723;4,6720868;-3,134831148;0
15.09.2020;Berlin;1020,4;1015,564042;1028,903729;1000,552597;0;0;0,826126324;4,800552462;-2,70900362;0
16.09.2020;Berlin;1016,4;1015,606341;1029,08543;1001,427766;0;0;0,954894863;5,034798932;-2,83616295;0
17.09.2020;Berlin;1026,6;1015,519003;1029,165893;1001,664341;0;0;1,10329479;5,02296977;-2,487511128;0
18.09.2020;Berlin;1028,6;1015,535721;1030,234023;1001,074789;0;0;1,177613495;5,338089451;-2,768379256;0
19.09.2020;Berlin;1022,9;1015,641224;1029,913658;1002,041195;0;0;0,696616254;4,248235461;-2,965552201;0
20.09.2020;Berlin;1019,2;1015,673166;1030,548296;1001,114196;0;0;0,728934693;4,884919133;-3,014806069;0
21.09.2020;Berlin;1016,8;1015,630479;1029,427284;1002,351333;0;0;0,705802074;4,627542031;-3,14514531;0
22.09.2020;Berlin;1010,1;1015,632551;1030,75174;1000,688725;0;0;0,616751822;4,647476674;-3,11325959;0
23.09.2020;Berlin;1004,4;1015,68513;1030,121706;1001,766795;0;0;0,809346037;4,351631192;-3,196242322;0
24.09.2020;Berlin;1003,2;1015,611033;1029,618795;1002,123166;0;3,7;1,023498425;4,885829994;-3,00465795;0
25.09.2020;Berlin;997;1015,643522;1030,125816;1001,501459;1;7,6;1,164132679;4,891951496;-2,664896174;1
